PART#,TX,PRICE
7013385,0,50.89
7013386,5,42.99
7013390,36,43.57
7013391,10,42.89
7013392,1,47.34
7013393,0,49.84
7013394,3,29.72
7013395,9,34.89
7013396,0,42.53
7013397,11,42.73
7013398,1,50.07
7013399,11,35.34
7013405,6,43.96
7013420,0,44.51
7013421,1,32.68
7013422,11,35.81
7013424,9,26.98
7013431,0,47.4
7013438,2,35.99
7013439,0,35.94
7013443,0,39.69
7013444,0,48.8
7013445,0,42.01
7013457,15,46.57
7013462,16,33.43
7013464,0,52.09
7013467,90,49.19
7013468,0,47.96
7013472,0,56.07
7013474,244,55.4
7013478,7,59.42
7013480,8,54.2
7013481,0,45.14
7013490,0,42.05
7013491,0,54.98
7013493,0,44.08
7013500,2,47.99
7013506,0,43.08
7013507,2,41.84
7013513,6,42.32
7013519,0,52.76
7013523,3,41.29
7013525,21,42.56
7013532,0,53.29
7013536,1,39.8
7013554,0,55.55
7013555,10,41.41
7013557,41,52.28
7013558,2,26.68
7013569,29,39.46
7013570,2,44.24
7013571,0,35.95
7013573,0,43.84
7013575,0,41.76
7013576,0,46.23
7013578,4,58.16
7013579,8,60.8
7013580,0,38.89
7013581,0,51.29
7013582,9,42.24
7013584,0,63
7013585,0,48.34
7013586,6,39.32
7013587,4,38.82
7013589,0,57.14
7013590,0,40.81
7013591,0,43.32
7013592,25,40.88
7013593,5,38.66
7013594,1,41.32
7013595,2,24.77
7013596,0,36.45
7013597,10,30.11
7013598,0,62.43
7013599,10,39.8
7013600,0,44.77
7013603,30,52.52
7013605,86,46.82
7013608,22,56.49
7013612,34,64.12
7013613,0,45.31
7013616,27,61.91
7013618,59,45.82
7013628,30,38.49
7013630,6,56.98
7013632,0,33.58
7013633,1,60.59
7013634,17,66.31
7013635,18,50.71
7013636,0,53.89
7013639,0,46.61
7013640,0,61.29
7013642,0,55.67
7013643,6,41.05
7013647,0,61.32
7013649,0,43.59
7013656,4,41.52
7013657,0,44.24
7013658,0,49.4
7013664,0,43
7013666,0,39.67
7013669,34,39.63
7013672,0,52.75
7013674,25,50.71
7013675,0,44.59
7013678,218,54.05
7013680,385,37.68
7013682,0,55.33
7013684,2,51.95
7013686,0,34.06
7013687,19,42.81
7013688,0,43.76
7013689,14,35.69
7013690,8,47.95
7013691,18,47.27
7013692,1,43.57
7013693,0,38.74
7013694,0,47.03
7013695,0,44.84
7013699,6,33.01
7013700,0,19.07
7013716,1,54.38
7013725,6,34.88
7013731,0,45.87
7013733,1,46.43
7013737,0,50.61
7013738,0,42.73
7013739,0,40.64
7013746,26,41.34
7013747,0,43.88
7013749,0,48.55
7013753,80,49.26
7013760,0,51.97
7013761,0,50.39
7013762,4,24.84
7013764,1,28.84
7013766,0,39.04
7013767,6,43.07
7013768,0,44.54
7013771,0,51.28
7013772,1,57.8
7013773,0,49.51
7013774,0,48.03
7013775,0,56.52
7013776,0,46.81
7013778,0,69.21
7013782,0,43.57
7013783,0,41.18
7013784,6,43.61
7013785,0,37.65
7013786,0,42.14
7013787,0,41.27
7013788,0,43.66
7013789,18,45.74
7013790,4,38.33
7013791,0,40.03
7013792,0,60.62
7013793,0,29.45
7013794,0,38.02
7013795,0,50.28
7013796,12,40.41
7013797,0,46.94
7013799,0,47.72
7013802,10,50.95
7013803,1,55.17
7013844,0,56.76
7013845,0,47.91
7013846,0,50.93
7013862,7,43.79
7013863,0,46.91
7013864,14,41.38
7013865,0,29.16
7013866,0,46.81
7013867,0,51.36
7013868,0,38.66
7013869,3,38.81
7013870,10,59.37
7013871,0,31.24
7013872,8,50.39
7013875,0,49.34
7013876,0,42.12
7013877,33,40.42
7013878,2,60.94
7013881,0,43.71
7013882,0,48.17
7013884,1,34.4
7013885,0,44.43
7013886,261,78.02
7013887,84,46.2
7013888,0,48.92
7013889,1,38.75
7013891,0,45.46
7013892,0,50.14
7013893,0,49.29
7013894,0,54.27
7013895,0,69.15
7013896,9,34.46
7013897,0,56.59
7013898,0,33.76
7013899,0,42.11
7013902,0,52.12
7013911,0,64.42
7013932,4,40.01
7013936,244,47.74
7013937,252,43.19
7013942,4,42.31
7013944,2,30.14
7013946,0,38.19
7013947,0,49.72
7013948,0,58.28
7013949,14,53.76
7013959,11,63.99
7013965,0,37.44
7013967,0,44.31
7013968,0,34.07
7013975,186,41.64
7013977,2,35.49
7013978,0,47.49
7013979,0,39.11
7013981,12,36.42
7013982,0,49.65
7013983,0,51.93
7013984,0,56.34
7013985,3,48.54
7013986,0,38.11
7013987,0,37.59
7013988,0,43.58
7013989,0,32.83
7013992,6,47.66
7013993,0,37.72
7013995,127,44.97
7013997,3,42.35
7013998,0,59.93
7014005,0,49.32
7014006,0,66.19
7014007,0,67.21
7014008,0,67.97
7014010,0,48.66
7014011,0,51.06
7014012,0,39.32
7014013,0,64.09
7014014,2,51.36
7014019,1,45.37
7014036,2,36.29
7014044,0,29.53
7014045,4,47.98
7014054,1,29.96
7014055,0,41.36
7014063,20,37.57
7014065,1,44.24
7014066,0,56.75
7014069,0,32.11
7014075,0,78.33
7014083,0,29.25
7014085,0,65.98
7014088,13,52.32
7014089,6,38.39
7014097,0,38.69
7014102,0,39.63
7014103,0,34.92
7014104,0,42.52
7014106,0,44.29
7014115,0,52.62
7014117,0,35.36
7014118,0,34.94
7014119,58,45.77
7014120,0,39.11
7014127,9,45.22
7014137,0,62.36
7014143,8,70.53
7014145,0,35.29
7014148,0,61.56
7014152,23,47.63
7014153,0,57.91
7014154,6,72.38
7014156,0,103.33
7014160,0,54.52
7014163,9,54.57
7014165,0,35.87
7014168,22,52.16
7014171,0,38.74
7014172,0,43.57
7014173,13,34.87
7014174,4,54.03
7014182,0,35.24
7014184,0,31.06
7014188,1,43.08
7014189,0,51.33
7014192,0,47.36
7014201,60,54.53
7014213,0,45.06
7014214,34,40.52
7014216,0,44.89
7014222,15,40.34
7014223,0,49.95
7014224,9,55.19
7014226,0,40.08
7014227,0,42.82
7014228,0,43.8
7014229,0,39.92
7014230,0,34.94
7014232,6,44.94
7014233,0,47.27
7014236,0,45.44
7014237,0,26.38
7014238,1,85.02
7014239,24,43.99
7014241,0,57.14
7014242,8,46.02
7014243,0,54.85
7014246,0,37.02
7014250,14,30.44
7014252,5,32.24
7014253,0,57.22
7014254,9,39.32
7014256,1,43.67
7014258,0,53.42
7014262,0,50.82
7014266,0,30.89
7014267,5,37.51
7014270,0,55.41
7014276,0,45.86
7014277,0,53.94
7014279,2,44.12
7014282,0,48.41
7014283,0,55.36
7014284,0,72.08
7014285,4,45.28
7014290,5,56.21
7014291,11,37.81
7014292,1,44.27
7014293,0,42.69
7014294,0,41.82
7014295,0,38.73
7014297,0,45.06
7014298,0,71.87
7014299,6,51.61
7014300,1,51.93
7014302,11,34.95
7014303,0,46.07
7014307,7,37.82
7014309,2,39.23
7014310,0,58.19
7014311,0,42.13
7014312,0,37.98
7014313,0,45.41
7014315,0,59.36
7014316,0,43.46
7014318,7,57.59
7014319,0,55.35
7014321,0,47.24
7014322,0,74.58
7014326,3,45.6
7014327,0,#N/A
7014328,4,34.34
7014329,4,47.39
7014331,0,24.44
7014333,7,57.56
7014334,2,40.61
7014335,7,43.71
7014340,2,40.88
7014345,2,27.31
7014351,0,55.61
7014355,0,53.97
7014361,0,44.58
7014365,18,27.03
7014367,0,56.89
7014368,3,41.09
7014369,25,49.04
7014372,4,49.35
7014375,0,50.98
7014379,0,43.24
7014380,0,57.91
7014381,9,46.37
7014383,2,34.18
7014387,1,67.25
7014389,0,45.18
7014390,0,48.04
7014392,42,67.58
7014393,0,57.57
7014395,34,55.88
7014397,6,45.8
7014402,0,42.64
7014404,0,44.88
7014405,0,43.81
7014407,0,#N/A
7014413,0,60.84
7014414,1,35.41
7014421,0,83.96
7014423,0,41.57
7014424,5,51.84
7014426,0,34.98
7014431,0,46.58
7014432,0,#N/A
7014433,0,51.75
7014434,0,37.08
7014435,0,46.84
7014436,33,67.92
7014437,0,45.64
7014438,0,39.17
7014439,0,50.61
7014440,0,30.44
7014441,0,38.19
7014442,24,45.55
7014445,0,52.09
7014446,0,67.17
7014447,6,25.23
7014448,0,57.13
7014454,3,37.06
7014459,0,43.54
7014460,0,46.87
7014462,6,40.67
7014469,2,43.32
7014471,0,43.29
7014472,0,50.82
7014473,0,45.55
7014475,0,30.6
7014480,15,47.41
7014486,7,49.97
7014487,0,41.48
7014502,10,43.14
7014503,0,38.41
7014505,0,36.25
7014511,0,41.42
7014512,0,#N/A
7014513,7,33.97
7014516,0,52.73
7014519,0,47.41
7014526,6,35.14
7014531,143,57.06
7014536,0,46.41
7014537,0,43.78
7014538,0,36.36
7014540,9,27.82
7014544,711,39.46
7014547,0,65
7014549,0,51.54
7014550,24,56.68
7014553,0,#N/A
7014554,4,59.51
7014555,0,47.97
7014558,2,38.81
7014560,83,47.74
7014562,9,27.88
7014565,5,39.34
7014569,2,32.27
7014570,1,42.92
7014571,0,50.32
7014575,0,54.93
7014577,0,38.81
7014579,35,41.8
7014580,0,56.43
7014586,12,61.69
7014588,0,38.56
7014590,0,28.34
7014598,0,61.53
7014600,0,42.58
7014602,4,30.83
7014604,6,35.04
7014605,3,27.73
7014606,1,49.88
7014609,6,53.57
7014612,30,43.83
7014614,0,38.71
7014615,7,39.69
7014616,6,42.89
7014617,0,41.07
7014620,0,36.68
7014621,0,36.36
7014622,0,42.92
7014623,0,43.29
7014624,0,47.08
7014625,0,36.25
7014627,0,40.46
7014628,0,57.13
7014629,0,58.11
7014630,0,46.47
7014635,1,39.39
7014638,0,45.34
7014640,0,37.78
7014643,0,29.19
7014644,5,43.16
7014645,4,32.67
7014647,0,61
7014648,2,34.46
7014651,3,28.75
7014653,0,37.04
7014655,3,27.73
7014658,1,26.8
7014659,3,36.75
7014660,3,29.65
7014662,8,41.8
7014663,0,46.99
7014664,0,32.17
7014666,0,42.08
7014667,2,47.36
7014668,0,27.81
7014671,21,59.08
7014672,0,45.28
7014673,0,64.92
7014676,2,60.6
7014678,129,47.08
7014681,0,46.01
7014682,5,25.63
7014683,0,34.07
7014684,0,32.63
7014686,2,45.54
7014687,0,40.04
7014688,0,48.07
7014689,0,48.13
7014690,4,54.36
7014692,4,40.26
7014693,0,43.82
7014695,3,51.06
7014696,5,39.01
7014697,0,37.08
7014699,17,52.93
7014702,13,25.86
7014703,0,28.79
7014704,7,48.01
7014707,0,48.62
7014709,11,33.18
7014710,7,37.95
7014711,6,44.33
7014712,0,29.99
7014715,14,42.16
7014716,6,41.77
7014717,1,46.37
7014718,0,37.08
7014719,0,49.34
7014722,1,51.46
7014724,0,45.95
7014726,0,52.07
7014727,2,53.38
7014728,6,60.33
7014729,0,31.04
7014730,4,22.53
7014732,1,30.97
7014733,4,29.02
7014734,2,54.15
7014736,0,#N/A
7014738,0,45.14
7014739,0,47.69
7014740,0,48.75
7014741,0,55.83
7014742,0,37.52
7014744,33,36.46
7014747,3,32.56
7014748,1,29.29
7014749,0,31.61
7014750,7,33.16
7014756,0,42.48
7014758,10,25.83
7014759,0,33.57
7014761,0,49.32
7014762,0,35.04
7014763,0,45.8
7014765,0,57.09
7014766,2,28.16
7014768,0,57.19
7014770,7,35.36
7014773,0,40.66
7014774,1,26.91
7014775,3,29.07
7014779,150,41.93
7014782,0,38.59
7014784,22,56
7014785,5,47.37
7014786,0,45.11
7014787,4,53.97
7014788,1,40.02
7014789,0,43.75
7014793,6,33.58
7014794,0,38.96
7014798,4,61.01
7014802,0,32.22
7014803,10,38.52
7014806,96,61.84
7014808,7,46.33
7014810,4,25.16
7014811,3,52.28
7014812,1,39.51
7014813,0,45.04
7014814,2,49.64
7014817,6,42.53
7014819,1,33.74
7014821,70,45.13
7014825,0,49.88
7014826,0,60.43
7014837,0,29.91
7014838,0,36.11
7014839,0,35.17
7014846,1,59.79
7014848,0,20.56
7014852,7,36.61
7014857,0,28.87
7014859,0,52.37
7014862,3,43.33
7014868,1,61.51
7014879,140,45.59
7014881,0,53.4
7014882,0,37.02
7014883,0,47.51
7014885,0,71.84
7014891,6,33.21
7014892,0,37.45
7014893,2,34.18
7014894,10,25.84
7014895,29,44.08
7014896,1,44.94
7014897,3,38.31
7014898,0,31.88
7014899,0,35.76
7014900,19,32.58
7014901,0,45.48
7014904,99,40.16
7014907,1,32.34
7014914,0,38.58
7014915,4,32.46
7014917,0,39.15
7014918,0,38.11
7014920,7,32.8
7014923,4,43.94
7014924,1,35.31
7014925,14,35.83
7014927,21,75.29
7014928,0,36.38
7014929,11,31.41
7014930,12,39.84
7014931,0,42.01
7014932,2,34.8
7014933,29,48.96
7014934,0,50.32
7014936,7,36.88
7014937,1,27.21
7014938,11,37.76
7014939,2,44.28
7014941,0,45.72
7014943,7,34.39
7014945,0,44.74
7014946,14,22.24
7014947,4,28.57
7014949,3,37.63
7014950,84,55.48
7014951,0,37.01
7014953,222,39.67
7014954,7,30.37
7014957,34,45.95
7014963,0,28.66
7014965,0,31.73
7014966,0,37.06
7014967,3,47.48
7014968,0,48.41
7014969,0,40.13
7014970,16,57.89
7014972,3,36.93
7014973,3,27.76
7014974,8,31.05
7014975,0,44.89
7014976,15,43.33
7014977,62,28.79
7014978,4,36.88
7014979,0,27.01
7014980,1,26.83
7014981,0,42.73
7014982,11,43.58
7014983,100,36.41
7014984,301,32.34
7014985,30,58.95
7014986,0,45.22
7014988,0,31.99
7014991,0,47.51
7014993,9,32.59
7014994,0,36.42
7014995,0,#N/A
7014997,67,49.15
7067001,2,74.73
7067002,1,39.42
7067003,0,60.71
7067004,0,56.97
7067005,0,58.37
7067006,0,52.97
7067007,0,57.32
7067008,0,58.58
7067009,0,38.75
7067010,0,63.25
7067011,0,75.99
7067012,0,31.66
7067013,0,37.17
8010001,0,110.37
8010019,37,56.97
8010021,0,63.95
8010023,0,45.93
8010024,2,46.47
8010033,8,110.91
8010046,0,40.4
8010050,13,68.93
8010068,21,50.42
8010072,0,170.27
8010077,6,87.38
8010078,5,84.12
8010083,0,76.43
8010094,21,54.02
8010098,19,48.31
8010109,0,39.88
8010119,0,380.35
8010130,0,110.6
8010132,0,121.22
8010140,11,51.07
8010147,3,75.58
8010153,0,114.6
8010155,0,95.07
8010161,229,67.19
8010162,82,63.11
8010165,0,108.77
8010169,0,77.48
8010170,0,46.36
8010178,0,54.93
8010192,0,#N/A
8010197,1,49.48
8010204,0,69.44
8010206,0,60.87
8010222,2,26.26
8010229,0,59.79
8010232,4,91.74
8010233,2,50.66
8010234,10,54.37
8010246,0,134.61
8010250,5,58.36
8010261,0,93.95
8010263,8,47.67
8010265,0,#N/A
8010281,0,76.45
8010284,0,128.43
8010289,0,132.89
8010292,21,66.05
8010302,0,95.8
8010312,3,55.24
8010314,216,49.76
8010318,0,277.65
8010321,0,382.95
8010322,2,102.98
8010329,0,76.24
8010333,0,56.64
8010337,1,127.32
8010338,0,120.24
8010339,1,86.62
8010340,0,75.86
8010357,0,#N/A
8010359,0,85.94
8010369,0,131
8010370,0,248.57
8010381,2,129.6
8010390,0,101.16
8010397,0,101.14
8010401,0,136.58
8010433,0,134.26
8010434,99,71.79
8010438,0,62.58
8010442,10,86.73
8010444,0,157.23
8010451,0,120.31
8010453,20,72.26
8010454,0,98.27
8010473,0,84.29
8010477,0,228.08
8010478,1,124.79
8010480,0,157.23
8010500,0,121.8
8010509,0,109.11
8010511,2,97.37
8010521,0,131.27
8010532,0,10.53
8010537,13,41.67
8010545,0,191.86
8010556,74,77.6
8010557,0,101.89
8010558,0,87.66
8010561,0,132.71
8010565,1,#N/A
8010569,0,156.84
8010570,8,82.35
8010571,25,70.36
8010573,20,81.72
8010581,0,153.59
8010583,0,135.04
8010618,0,69.38
8010622,65,77.17
8010633,0,#N/A
8010658,3,58.35
8010670,0,46.76
8010674,0,74.45
8010677,3,93.77
8010681,4,78.89
8010683,12,89.52
8010687,0,74.77
8010700,0,88.39
8010705,0,74.05
8010709,5,79.53
8010710,0,#N/A
8010712,34,76.32
8010717,0,137.88
8010719,7,73.48
8010729,0,100.37
8010730,0,128.24
8010738,1,81.52
8010741,0,61.86
8010747,0,51.23
8010762,0,83.45
8010768,4,54.85
8010771,0,#N/A
8010774,0,229.4
8010781,0,60.44
8010785,1,164.68
8010788,7,47.94
8010829,0,68.21
8010836,0,63.63
8010840,0,72.58
8010845,0,214.78
8010856,18,92.87
8010858,7,53.85
8010865,0,90.31
8010870,5,118.94
8010881,8,53.35
8010886,67,54.15
8010891,0,82.32
8010897,0,55.75
8010901,40,77.04
8010908,1,89.64
8010919,0,93.22
8010920,0,64.18
8010921,11,89.69
8010922,0,94.23
8010924,4,73.31
8010928,22,64.96
8010931,14,60.72
8010933,0,#N/A
8010934,0,#N/A
8010935,12,60.45
8010939,0,84.45
8010942,8,75.71
8010943,17,71.28
8010944,0,51.72
8010945,131,63.21
8010951,0,86.41
8010952,7,87.06
8010954,0,47.85
8010955,3,63.68
8010959,26,91.15
8010961,16,100.26
8010962,15,84.24
8010965,1,51.58
8010975,2,55.69
8010977,0,68.18
8010979,15,87.24
8010980,2,54.71
8010981,0,80.83
8010982,0,113.36
8011014,0,#N/A
8011015,3,67.48
8011032,2,46.18
8011039,0,84.63
8011043,6,48.75
8011047,4,72.11
8011049,0,50.42
8011051,9,68.39
8011052,2,83.63
8011062,4,67.72
8011067,73,99.19
8011081,0,69.86
8011090,0,#N/A
8011094,9,77.35
8011095,9,95.15
8011107,6,76.93
8011108,3,43.83
8011109,0,63.74
8011117,4,48.86
8011118,0,55.28
8011124,24,88.82
8011125,39,67.59
8011128,12,80.09
8011135,5,65.64
8011140,0,67.06
8011145,11,48.55
8011151,0,49.72
8011152,0,68.64
8011155,45,64.37
8011164,0,91.74
8011165,0,175.65
8011166,0,268.87
8011167,0,#N/A
8011174,0,63.34
8011178,11,57.22
8011183,9,42.85
8011190,19,86.54
8011193,590,61.51
8011198,0,188.98
8011199,0,#N/A
8011202,35,71.21
8011203,6,79
8011206,0,129.05
8011211,10,84.01
8011212,0,99.76
8011216,2,61.02
8011242,0,54.69
8011244,5,58.87
8011256,0,36.62
8011273,163,63.46
8011277,5,55.23
8011278,0,100.96
8011279,0,78.69
8011286,0,#N/A
8011290,16,32.64
8011291,0,197.66
8011295,11,57.68
8011298,0,81.65
8011302,0,79.19
8011303,12,72.34
8011304,0,55.44
8011306,0,63.38
8011307,1,56.15
8011310,0,93.15
8011311,3,68.52
8011312,2,71.61
8011313,11,91.15
8011316,1,50.42
8011317,5,61.95
8011318,4,50.79
8011319,10,69.95
8011322,0,50.39
8011323,84,66.94
8011324,29,67.16
8011325,0,66.28
8011326,8,64.09
8011329,1,118.79
8011330,0,64.33
8011333,0,131.07
8011339,19,62.99
8011340,0,66.83
8011342,14,84.64
8011343,3,50.03
8011344,6,55.45
8011347,7,88.98
8011372,5,88.42
8011381,0,47.24
8011384,2,92.76
8011387,8,78.73
8011388,0,90.18
8011390,51,66.83
8011391,3,80.94
8011392,12,62.55
8011393,2,52.53
8011394,152,86.78
8011396,10,77.02
8011398,18,53.8
8011399,1,53.92
8011400,0,83.66
8011401,30,80.08
8011407,10,44.65
8011409,0,51.15
8011421,0,55.35
8011424,0,80.47
8011432,0,80.98
8011446,18,73.55
8011447,9,70.93
8011448,0,249.11
8011451,129,96.98
8011452,53,79.76
8011453,6,81.21
8011454,46,102.68
8011455,7,117.81
8011456,0,115.69
8011457,21,386.17
8011458,6,61.92
8011463,0,99.42
8011469,6,99.27
8011471,0,#N/A
8011475,6,71.8
8011476,1,75.79
8011477,6,99.04
8011482,0,73.94
8011485,0,72.66
8011486,2,85.14
8011488,0,81.14
8011489,16,91.93
8011494,107,41.47
8011504,20,84.77
8011511,6,55.03
8011512,0,85.81
8011515,36,62.12
8011516,1,114.85
8011517,11,100
8011518,2,135.72
8011520,81,106.39
8011521,55,156.49
8011522,219,90.44
8011523,0,132.87
8011530,0,120.66
8011531,25,52.51
8011533,0,87.79
8011538,8,114.96
8011542,0,#N/A
8011544,0,110.58
8011545,2,113.93
8011548,18,58.01
8011550,21,76.6
8011552,214,78.96
8011553,25,97.52
8011555,84,161.78
8011556,8,39.96
8011557,0,58.6
8011558,3,89.94
8011561,11,52.78
8011568,38,55.8
8011571,16,59
8011572,4,43.76
8011573,179,61.97
8011574,11,54.62
8011575,0,59.03
8011577,9,68.49
8011599,0,91.37
8011608,0,56.46
8011609,6,69.57
8011610,8,51.03
8011614,0,#N/A
8011615,0,49.81
8011622,0,41.56
8011623,21,37.91
8011626,18,44.76
8011687,117,70.82
8011688,9,68.15
8011696,33,123.28
8011700,10,66.53
8011702,40,74.15
8011704,14,61.02
8011707,21,77.4
8011709,7,109.23
8011711,0,125.13
8011718,21,51.48
8011720,0,79.39
8011721,4,97.02
8011722,28,81.77
8011724,6,99.49
8011725,146,125.89
8011726,0,73.05
8011728,2,114.81
8011729,0,90.22
8011732,0,106.35
8011735,0,75.32
8011736,5,56.74
8011737,6,85.42
8011746,0,69.67
8011748,0,72.52
8011749,9,66.53
8011750,0,54.2
8011751,20,49.28
8011752,116,65.47
8011755,145,74.09
8011764,0,71.27
8011767,11,153.4
8011770,0,#N/A
8011774,46,70.54
8011775,0,140.17
8011776,11,58.92
8011777,15,52.43
8011778,0,66.22
8011787,8,162.57
8011790,0,90.11
8011791,0,68.79
8011799,3,65.17
8011809,7,152.39
8011815,1,50.55
8011816,5,41.21
8011819,15,81.88
8011823,4,62.67
8011824,36,121.78
8011826,123,66.98
8011830,135,66.49
8011831,61,111.41
8011833,0,#N/A
8011838,0,52.16
8011839,31,54.61
8011841,44,59.99
8011844,0,55.68
8011845,6,53.58
8011847,0,67.55
8011850,22,67.45
8011851,0,72.72
8011854,15,45.97
8011859,30,66.19
8011862,164,88.89
8011864,0,56.71
8011880,0,65.85
8011881,22,75.15
8011885,0,75.28
8011889,115,59.36
8011890,24,63.24
8011892,6,55.11
8011897,27,65.17
8011905,3,100.55
8011906,19,40.05
8011907,5,39.47
8011909,326,51.65
8011910,0,70.6
8011912,29,64.76
8011918,5,99.82
8011924,24,59.14
8011927,4,84.96
8011994,10,95.76
8011995,51,118.64
8011998,42,70.99
8012003,13,64.33
8012010,1,45.38
8012023,32,50.68
8012024,0,121.64
8012030,3,43.56
8012031,15,44.39
8012034,29,58.26
8012038,2,76.05
8012039,36,53.36
8012042,32,89.26
8012043,10,147.49
8012044,0,90.65
8012051,0,50.89
8012053,0,96.59
8012054,15,47.24
8012056,10,35.4
8012057,28,69.61
8012058,8,46.93
8012062,13,83.75
8012063,2,58.16
8012065,12,68.83
8012068,0,173.22
8012069,19,92.81
8012071,0,78.88
8012072,0,67.69
8012075,3,75.34
8012078,0,71
8012080,6,78.58
8012082,22,64.43
8012085,0,30.29
8012087,0,57.42
8012089,0,63.19
8012094,2,66.83
8012098,6,51.05
8012099,4,86.43
8012101,41,65.11
8012136,101,97.95
8012138,0,78.79
8012139,13,78.23
8012140,25,65.53
8012141,17,91.65
8012147,168,49.68
8012148,205,57.21
8012152,29,60.28
8012153,0,69.99
8012157,5,67.96
8012165,95,91.56
8012170,99,112.87
8012171,138,112.62
8012172,0,84.25
8012173,151,80.03
8012174,28,126.96
8012184,161,71.93
8012186,0,116.71
8012189,0,63.77
8012190,0,94.61
8012191,420,46.07
8012195,43,77.14
8012196,3,45.66
8012197,0,75.17
8012198,5,47.23
8012203,78,49.95
8012205,0,57.99
8012206,12,80.2
8012212,0,173.22
8012213,0,93.8
8012215,58,58.05
8012222,4,61.85
8012241,0,58.66
8012250,103,70.01
8012251,3,76.43
8012256,0,62.69
8012257,70,75.24
8012258,0,83.76
8012259,13,79.12
8012262,434,78.07
8012263,0,89.68
8012265,14,54.61
8012266,0,#N/A
8012268,50,54.18
8012270,63,66.05
8012278,0,144.62
8012282,0,67.12
8012284,3,47.58
8012285,0,73.59
8012286,1,59.75
8012287,9,88.51
8012290,0,57.01
8012292,2,72.46
8012294,184,78.4
8012296,252,45.05
8012298,216,58.26
8012301,36,48.55
8012305,7,47.87
8012306,0,71.24
8012307,41,60.72
8012308,65,70.12
8012309,15,94.33
8012311,808,71.69
8012312,29,76.94
8012317,14,90.79
8012320,38,97.04
8012321,5,99.62
8012323,264,67.8
8012324,2,68.77
8012325,0,73.65
8012328,24,57.95
8012329,264,60.33
8012330,24,73.22
8012331,0,52.51
8012334,13,72.16
8012335,57,61.27
8012336,16,73.29
8012337,4,76.88
8012338,14,56.81
8012339,45,64.72
8012340,12,77.94
8012342,31,61.02
8012343,0,56.96
8012344,0,106.82
8012345,0,68.95
8012346,6,49.43
8012347,67,63.97
8012349,0,68.63
8012351,63,79.4
8012353,0,74.12
8012354,132,43.25
8012356,108,62.83
8012358,4,31.08
8012362,163,56.25
8012363,103,56.14
8012365,0,153.14
8012369,10,90.86
8012370,355,93.13
8012375,28,55.13
8012376,7,83
8012377,0,72.43
8012381,13,52.54
8012386,10,40.45
8012387,33,49.74
8012389,0,70.02
8012392,34,44.92
8012400,18,34.73
8012402,3,61
8012403,0,72.25
8012405,0,#N/A
8012408,6,33.55
8012409,11,90.75
8012410,142,68.49
8012412,0,63.57
8012413,7,39.68
8012414,21,54.02
8012417,0,69.68
8012418,4,81.27
8012421,3,75.99
8012423,265,85.59
8012424,17,78.4
8012426,19,60.89
8012428,0,45.26
8012430,0,59.33
8012431,2,37.98
8012434,0,61.18
8012436,0,62.58
8012437,0,55.83
8012441,13,72.79
8012442,54,91.63
8012443,0,58.23
8012445,6,56.94
8012447,0,54.47
8012448,65,60.47
8012450,7,62.79
8012451,6,63.49
8012453,0,66.75
8012454,0,142.53
8012455,65,63.45
8012456,13,57.75
8012458,135,69.02
8012459,34,48.14
8012461,0,#N/A
8012462,36,55.34
8012464,11,50.6
8012465,1,54.95
8012467,0,53.52
8012469,3,75.63
8012470,0,93
8012474,8,87.58
8012476,7,60.26
8012479,49,67.02
8012480,45,72.12
8012481,37,66.94
8012482,0,54.05
8012490,1,71.16
8012491,2,76
8012492,11,79.82
8012493,0,92.65
8012498,0,133.57
8012509,19,145.74
8012513,4,114.85
8012514,0,171.66
8012518,145,73.67
8012520,9,43.14
8012533,8,99.68
8012536,0,89.72
8012537,26,165.59
8012538,18,140.21
8012541,14,50.85
8012556,0,76.21
8012562,2,70.36
8012563,0,62.36
8012565,0,50.51
8012571,0,50.39
8012572,11,56.94
8012574,1,57
8012575,0,77.42
8012576,1,66.06
8012578,1,77.18
8012580,36,68.88
8012581,37,81.14
8012584,0,70.81
8012585,64,79.49
8012588,103,63.41
8012590,99,87.62
8012593,6,83.44
8012594,0,68.75
8012596,0,82.43
8012599,0,49.44
8012603,15,77.94
8012605,0,81.51
8012606,6,102.68
8012607,53,50.76
8012608,0,54.03
8012609,29,105.4
8012610,0,60.31
8012611,4,70.03
8012617,3,50.62
8012620,0,85.67
8012621,0,85.94
8012622,0,56.13
8012623,0,47.67
8012627,2,370.93
8012629,1,95.95
8012635,0,#N/A
8012636,0,54.61
8012639,11,229.27
8012645,2,71.8
8012648,12,79.96
8012651,0,99.84
8012652,8,94.09
8012671,39,70.33
8012672,22,66.79
8012673,86,67.49
8012674,1,55.79
8012675,0,143.87
8012676,11,54.63
8012677,7,64.38
8012682,16,98.05
8012683,0,66.4
8012689,0,101.22
8012691,0,86.92
8012692,154,50.79
8012693,72,61.25
8012694,96,66.61
8012696,2,48.33
8012700,8,41.27
8012701,11,45.97
8012702,195,74.85
8012703,77,62.07
8012707,11,62.39
8012710,192,62.69
8012711,75,107.49
8012712,3,85.31
8012713,13,119.24
8012714,12,73.76
8012715,0,51.39
8012716,0,114.85
8012719,360,99.38
8012723,1,64.41
8012725,1,101.78
8012727,36,56.79
8012730,10,55.11
8012731,0,70.95
8012733,0,75.76
8012738,199,89.76
8012740,8,88.24
8012741,120,105.52
8012745,0,44.94
8012747,5,64.58
