PART#,CROSS,NV,TX,PA,FL,PRICE
TL450-6553KY,,0,9,0,0,19.88
TL450-6554,,0,0,0,0,28.9
TL450-6555,,0,0,0,0,58.01
TL450-6556,,0,0,0,0,23.28
TL450-6557,,0,0,0,0,18.18
TL450-6557KY,,0,0,0,0,21.03
TL450-6558,,0,0,0,0,33.3
TL450-6558KY,,0,0,0,0,19.97
TL450-6559,,3,2,0,0,33.68
TL450-6559KY,,0,0,0,0,20.74
TL450-6560,,0,0,0,0,38.61
TL450-6561,,1,0,0,3,18.9
TL450-6562,,1,0,0,0,29.02
TL450-6562KY,,0,4,0,0,10.51
TL450-6565,,0,0,0,4,36.52
TL450-6565KY,,0,2,0,0,38.49
TL450-6566,,0,28,0,3,20.14
TL450-6566KY,,0,0,0,0,19.78
TL450-6567,,0,0,0,0,43.75
TL450-6567KY,,0,0,0,0,21.11
TL450-6568,,0,0,0,0,51.34
TL450-6569,,0,0,0,0,24.96
TL450-6570,,0,0,0,0,37.8
TL450-6571,,0,0,0,0,32.56
TL450-6573,,0,0,0,0,48.31
TL450-6576,,0,0,0,0,20.58
TL450-6577,,84,14,0,0,52.38
TL450-6578,,0,0,0,0,42.28
TL450-6579,,0,0,0,0,23.27
TL450-6580,,0,0,0,0,54.24
TL450-6581,,1,0,0,0,29.62
TL450-6582,,0,0,0,0,78.07
TL450-6595,,0,1,0,0,29.86
TL450-6598,,12,7,0,0,29.8
TL450-6600,,2,0,0,4,17.33
TL450-6600KY,,0,0,0,0,20.89
TL450-6601,,0,4,0,0,25.99
TL450-6602,,0,0,0,3,23.89
TL450-6602KY,,0,0,0,0,25.98
TL450-6603,,10,4,0,10,23.21
TL450-6603KY,,0,12,0,0,17.43
TL450-6604,,8,0,0,5,29.16
TL450-6604KY,,0,10,0,0,20.89
TL450-6605,,0,0,0,10,24.41
TL450-6605KY,,0,17,0,0,20.88
TL450-6606,,0,1,0,0,27.88
TL450-6606K,,0,0,0,0,56.52
TL450-6606KY,,0,0,0,0,25.05
TL450-6607,,0,0,0,0,25.39
TL450-6608,,0,0,0,0,28.51
TL450-6609,,0,1,0,0,23.31
TL450-6620,,0,0,0,0,17.47
TL450-6623,,0,0,0,0,15.07
TL450-6624,,0,0,0,0,25.76
TL450-6625,,0,8,0,0,19.95
TL450-6626KY,,0,0,0,0,20.92
TL450-6627,,0,0,0,1,57.99
TL450-6627KY,,0,0,0,0,19.78
TL450-6628,,0,0,0,0,19.77
TL450-6628KY,,0,0,0,0,20.92
TL450-6629,,0,0,0,0,11.53
TL450-6629KY,,0,7,0,0,22.85
TL450-6630,,32,0,0,0,12.89
TL450-6630KY,,0,6,0,0,19.23
TL450-6640,,0,14,0,0,12.96
TL450-6660,,0,0,0,0,38.04
TL450-6700,,0,0,0,0,12.22
TL450-6700,,0,0,0,0,18.97
TL450-6701,,5,10,0,0,8.46
TL450-6703,,0,0,0,0,46.01
TL450-6705,,0,6,0,0,22.41
TL450-6706,,0,6,0,0,22.41
TL450-6711,,0,10,0,0,2.72
TL450-6800,,0,4,0,0,40.18
TL450-6801,,224,3,0,0,21.24
TL450-6802,,0,0,0,0,36.05
TL450-6803,,1,0,0,0,29.05
TL450-6804,,0,0,0,0,18.19
TL450-6805,,1,0,0,0,25.53
TL450-6806,,0,0,0,0,82.95
TL450-6807,,0,0,0,0,29.84
TL450-6815,,0,0,0,0,401.72
TL450-6816,,0,0,0,0,133.55
TL450-6851,,0,0,0,0,32.35
TL450-6852,,22,0,0,0,28.57
TL450-6853,,0,0,0,0,25.04
TL450-6857,,0,0,0,0,14.71
TL450-6859,,0,0,0,0,21.45
TL450-6860,,0,0,0,0,30.27
TL450-6861,,0,0,0,0,11.19
TL450-7000,,0,0,0,0,1.83
TL450-7001,,0,0,0,0,1.83
TL450-7002,,0,0,0,0,2.2
TL450-7003,,0,0,0,0,3.12
TL450-7004,,1,0,0,0,1.37
TL450-7006,,0,0,0,0,1.83
TL450-7007,,4,0,0,0,2.4
TL450-7009,,0,0,0,0,21.55
TL450-7010,,0,0,0,0,21.55
TL450-7050,,0,0,0,0,12.31
TL450-7051,,1,0,0,0,8.23
TL450-7152,,8,0,0,0,63.97
TL450-7500,,0,0,0,0,75.28
TL451-11969,,0,0,0,0,7.31
TL500-5000,,7,0,0,0,29.2
TL500-5115,,0,0,0,0,252.68
TL500-7890,,0,0,0,0,9.52
TL500-7900,,0,2,0,0,23.57
TL500-7950,,1,1,0,1,42.67
TL500-7950RD,,0,0,0,0,42.67
TL500-7951,,1,1,0,1,51.19
TL500-7951RD,,0,0,0,0,51.19
TL500-7952,,1,0,0,0,19.24
TL500-7952RD,,0,0,0,0,18.23
TL500-8005,,0,0,0,0,43.2
TL500-8006,,0,0,0,0,34.68
TL500-8010,,3,0,0,0,24.92
TL500-8011,,0,0,0,0,27.42
TL500-8012,,0,0,0,0,15.13
TL500-8020,,0,0,0,0,49.37
TL500-8021,,0,0,0,0,98.74
TL500-8022,,0,3,0,0,15.52
TL500-8023,,19,0,0,0,6.69
TL500-8024,,0,0,0,0,2.37
TL500-8025,,1,0,0,0,12.72
TL500-8026,,0,1,0,0,8.11
TL500-8027,,0,0,0,0,23.23
TL500-8028,,0,0,0,0,9.34
TL500-8030,,0,0,0,0,22.26
TL500-8031,,0,0,0,0,9.9
TL500-8031RD,,0,0,0,0,6.42
TL500-8032,,0,0,0,0,11.9
TL500-8032RD,,0,0,0,0,12.06
TL500-8036,,4,3,0,5,3.32
TL500-8036KY,,0,0,0,0,3.7
TL500-8038,,0,0,0,0,23.75
TL500-8040,,10,4,0,5,4.49
TL500-8040KY,,0,0,0,0,4.64
TL500-8041,,0,0,0,5,13.21
TL500-8041KY,,0,0,0,0,14.59
TL500-8042,,0,0,0,0,19.1
TL500-8060,,3,6,0,5,3.36
TL500-8060KY,,0,0,0,0,3.64
TL500-8061,,1,5,0,0,10.03
TL500-8061KY,,0,0,0,0,11.08
TL500-8062,,4,10,0,0,2.97
TL500-8062KY,,0,0,0,0,3.08
TL500-8063,,0,0,0,0,6.61
TL500-8064,,9,10,0,5,2.84
TL500-8064KY,,0,0,0,0,3.08
TL500-8065,,1,6,0,5,4.83
TL500-8065KY,,0,0,0,0,5.02
TL500-8066,,0,0,0,0,11.97
TL500-8066KY,,0,0,0,0,11.08
TL500-8067,,10,9,0,5,6.04
TL500-8067KY,,0,0,0,0,5.92
TL500-8068,,0,0,0,0,94.13
TL500-8069,,0,9,0,0,3.42
TL500-8080,,0,0,0,0,33.45
TL500-8081,,6,2,0,1,11.59
TL500-8081RD,,2,0,0,0,23.25
TL500-8082,,0,0,0,0,17.03
TL500-8083,,0,0,0,0,8.95
TL500-8084,,0,0,0,0,24.85
TL500-8084KY,,0,0,0,0,23.45
TL500-8085,,0,8,0,5,10.24
TL500-8085KY,,0,0,0,0,11.12
TL500-8086,,1,0,0,0,18.28
TL500-8086KY,,0,0,0,0,18.24
TL500-8087,,0,0,0,5,21.46
TL500-8087KY,,0,0,0,0,21.46
TL500-8088,,0,0,0,0,8.01
TL500-8099,,1,0,0,1,53.99
TL500-8099RD,,0,0,0,0,49.53
TL500-8100,,1,1,0,1,7.59
TL500-8100RD,,5,0,0,0,7.59
TL500-8101,,0,0,0,0,17.47
TL500-8102,,2,2271,0,0,5.82
TL500-8103,,0,0,0,0,16.02
TL500-8104,,0,0,0,0,4.92
TL500-8119,,7,1,0,4,101.21
TL500-8119RD,,0,0,0,0,97.49
TL500-8120,,2,2,0,2,23.86
TL500-8120RD,,0,0,0,0,23.86
TL500-8121,,119,48,0,6,16.65
TL500-8121RD,,0,0,0,0,10.36
TL500-8122,,0,0,0,18,66.03
TL500-8122RD,,0,0,0,0,63.33
TL500-8123,,0,0,0,0,26.61
TL500-8125,,0,0,0,0,22.63
TL500-8126,,0,0,0,0,132.71
TL500-8127,,0,0,0,0,19.94
TL500-8128,,0,0,0,0,21.65
TL500-8129,,0,1,0,0,23.61
TL500-8130,,0,1,0,0,24.06
TL500-8131,,0,2,0,0,23.68
TL500-8133,,0,0,0,0,23.66
TL500-8140,,0,0,0,0,29.95
TL500-8161,,0,0,0,0,89.55
TL500-8162,,0,0,0,0,57.96
TL500-8167,,0,0,0,0,0.61
TL500-8180,,0,0,0,0,29.03
TL500-8180RD,,0,0,0,0,23.09
TL500-8181,,10,0,0,0,117.37
TL500-8182,,132,10,0,2,10.35
TL500-8182RD,,0,0,0,0,9.37
TL500-8183,,1,2,0,9,27.83
TL500-8183RD,,0,0,0,0,24.67
TL500-8184,,1,4,0,2,8.46
TL500-8184RD,,0,0,0,0,8.56
TL500-8185,,5,0,0,0,28.64
TL500-8185RD,,0,0,0,0,33.64
TL500-8186,,3,0,0,0,27.52
TL500-8186RD,,0,0,0,0,30.8
TL500-8187,,4,0,0,0,75.93
TL500-8187RD,,0,0,0,0,69.21
TL500-8188,,15,10,0,0,28.32
TL500-8188RD,,2,0,0,0,26.71
TL500-8189,,1,1,0,0,11.36
TL500-8189RD,,0,0,0,0,10.77
TL500-8190,,20,0,0,1,26.69
TL500-8190RD,,6,0,0,0,32.46
TL500-8191,,0,0,0,0,31.32
TL500-8192,,1,1,0,2,60.29
TL500-8192RD,,0,0,0,0,55.97
TL500-8193,,6,0,0,5,18.92
TL500-8193RD,,0,0,0,0,14.04
TL500-8194,,3,2,0,2,49.72
TL500-8194RD,,0,0,0,0,49.72
TL500-8195,,26,1,0,0,56.35
TL500-8195RD,,0,0,0,0,17.95
TL500-8196,,1,1,0,1,37.95
TL500-8196RD,,0,0,0,0,38.45
TL500-8197,,0,1,0,1,53.37
TL500-8197RD,,0,0,0,0,53.37
TL500-8198,,2,2,0,2,3.78
TL500-8198RD,,0,0,0,0,3.78
TL500-8202,,3,2,0,2,16.2
TL500-8202RD,,0,0,0,0,14.96
TL500-8203,,0,0,0,0,16.05
TL500-8203RD,,0,0,0,0,16.05
TL500-8251,,0,0,0,0,28.86
TL500-8252,,0,0,0,0,70.51
TL500-8253,,6,0,0,0,50.03
TL500-8300,,0,10,0,0,7.54
TL550-8500,,0,0,0,0,42.97
TL550-8501,,9,14,0,0,243.57
TL550-8502,,60,16,0,0,155.54
TL550-8506B,,0,0,0,3,10.58
TL550-8506B,,0,0,0,3,30.02
TL550-8507,,22,3,0,0,17.93
TL550-8507RD,,0,0,0,0,16.9
TL550-8508,,1,5,0,0,18.22
TL550-8508RD,,0,0,0,0,19.32
TL550-8509,,0,6,0,0,9.04
TL550-8509RD,,0,0,0,0,16.46
TL550-8510,,0,0,0,0,4.09
TL550-8511,,0,2,0,0,4.44
TL550-8512,,0,8,0,0,7.25
TL550-8513,,0,0,0,0,1.47
TL550-8514,,0,0,0,0,1.42
TL550-8515,,0,0,0,0,1.84
TL550-8516,,0,0,0,0,1.09
TL550-8520,,0,0,0,0,28.16
TL550-8520RD,,0,0,0,0,38.53
TL550-8522,,0,21,0,1,39.02
TL550-8522RD,,0,0,0,0,34.72
TL550-8523,,0,14,0,0,16.33
TL550-8523RD,,0,0,0,0,53.77
TL550-8550,,100,0,0,18,3.37
TL550-8551,,0,1,0,0,13.23
TL550-8552,,13,6,0,16,14.66
TL550-8553,,94,10,0,0,23.66
TL550-8554,,25,0,0,0,4.83
TL550-8560,,0,11,0,0,1.64
TL550-8561,,0,0,0,0,9.22
TL550-8563,,0,0,0,0,8.2
TL550-9002,,4,1,0,0,22.74
TL550-9006,,0,2,0,0,30.81
TL550-9050,,0,0,0,0,22.96
TL550-9051,,0,0,0,0,22.96
TL550-9104,,0,0,0,0,43.35
TL550-9105,,0,3,0,0,43.35
TL550-9107,,0,1,0,0,19.01
TL550-9110,,0,0,0,0,19.47
TL550-9177,,24,0,0,0,18.51
TL550-9181,,3,10,0,0,18.37
TL550-9182,,0,0,0,0,9.11
TL550-9300,,0,0,0,0,26.08
TL550-9301,,0,1,0,0,17.33
TL550-9302,,1,0,0,1,23.21
TL550-9303,,0,0,0,0,22.74
TL550-9305,,0,0,0,0,20.17
TL550-9306,,0,4,0,0,36.77
TL550-9350,,0,0,0,0,9.25
TL550-9351,,0,0,0,0,14.78
TL550-9352,,0,5,0,0,14.21
TL550-9353,,0,5,0,0,11.13
TL550-9354,,0,4,0,0,9.6
TL550-9355,,0,7,0,0,10.2
TL550-9356,,0,4,0,0,10.2
TL550-9357,,0,10,0,0,15.03
TL550-9358,,0,3,0,0,10.62
TL550-9359,,0,3,0,0,10.96
TL550-9360,,0,2,0,0,11.28
TL550-9361,,2,1,0,0,11.94
TL550-9362,,2,0,0,0,10.62
TL550-9363,,0,0,0,0,11.5
TL550-9364,,0,0,0,0,11.5
TL550-9365,,2,1,0,0,11.94
TL550-9369,,0,2,0,0,30.38
TL550-9370,,0,2,0,0,30.62
TL550-9371,,0,2,0,0,30.38
TL550-9372,,0,2,0,0,30.62
TL550-9373,,0,2,0,0,50.13
TL550-9374,,0,2,0,0,50.13
TL550-9375,,0,5,0,0,28.45
TL550-9376,,0,1,0,0,72.13
TL550-AB1510,,0,0,0,0,7.55
TL550-AB1511,,0,0,0,0,2.76
TL550-AB1512,,0,0,0,0,2.56
TL550-AB1513,,0,0,0,0,3.75
TL550-AB1520,,0,0,0,0,3.98
TL550-AB1521,,0,0,0,0,3.92
TL550-AB1522,,0,0,0,0,4.42
TL550-AB1531,,0,0,0,0,6.93
TL550-AB1532,,0,0,0,0,6.17
TL550-AB1533,,0,0,0,0,3.91
TL550-AB2010,,0,0,0,0,3.22
TL550-AB2011,,0,0,0,0,4.94
TL550-AB2013,,0,0,0,0,13.11
TL550-AB2031,,0,0,0,0,5.26
TL550-AB2033,,0,0,0,0,8.87
TL550-AB2510,,0,0,0,0,6.01
TL550-AB2511,,0,0,0,0,8.87
TL550-AB2512,,0,0,0,0,9.19
TL550-AB2513,,0,0,0,0,20.26
TL550-AB3110,,0,0,0,0,13.28
TL550-AB3112,,0,0,0,0,7.89
TL550-AB3130,,0,0,0,0,9.65
TL550-AB3131,,0,0,0,0,7.55
TL550-AB3132,,0,0,0,0,13.27
TL550-AB3510,,0,0,0,0,3.42
TL550-AB3510-6,,0,0,0,0,6.94
TL550-AB3511,,0,0,0,3,2.09
TL550-AB3511-2,,0,0,0,0,12.24
TL550-AB3511-6,,0,0,0,0,10.52
TL550-AB3514,,0,0,0,0,3.91
TL550-AB3516,,0,0,0,0,6.57
TL550-AB3520,,0,0,0,0,3.99
TL550-AB3522,,0,0,0,0,3.03
TL550-AB3530-2,,0,0,0,0,12.47
TL550-AB3532-2,,0,0,0,0,15
TL550-AB3535,,0,0,0,0,6.84
TL550-AB3536,,0,0,0,0,4.57
TL550-AB4010,,0,0,0,5,5.97
TL550-AB4020,,0,0,0,0,4.18
TL550-AB4023,,0,0,0,0,6
TL550-AB4030,,0,0,0,0,6.84
TL550-AB4032,,0,0,0,0,4.58
TL550-AB5010-2,,0,0,0,0,12.88
TL550-AB5011-2,,0,0,0,0,16.47
TL550-AB5030,,0,0,0,0,4.92
TL550-AB5031,,0,0,0,0,4.58
TL550-AB5032,,0,0,0,0,5.7
TL550-AB5033,,0,0,0,0,5.64
TL550-AB5511,,0,0,0,0,12.93
TL550-AB5513,,0,0,0,0,17.38
TL550-AB6011,,0,0,0,0,4.24
TL550-AB6013,,0,0,0,0,5.09
TL550-AB6031,,0,0,0,0,5.31
TL550-AB6033,,0,0,0,0,4.92
TL550-AB6511,,0,0,0,0,9.85
TL550-AB6513,,0,0,0,0,9.98
TL550-AB6531,,0,0,0,0,8.7
TL550-AB6533,,0,0,0,0,8.54
TL550-AR3511,,20,0,0,11,4.2
TL550-AR3512,,26,0,0,7,4.72
TL550-AR3530,,20,0,0,0,3.12
TL550-AR3531,,0,0,0,0,8.1
TL550-AR3532,,35,0,0,0,6.14
TL550-AR4032,,0,0,0,25,9.98
TL550-AR5010,,0,0,0,0,4.92
TL550-AR5011,,0,0,0,0,8.54
TL550-AR5012,,0,0,0,0,5.91
TL550-AR5013,,0,0,0,0,4.14
TL550-BC3515,,0,0,0,0,13.61
TL550-BC3523,,0,0,0,0,26.85
TL550-BC3526,,7,0,0,0,5.41
TL550-BC3531-6,,236,0,0,0,11.45
TL550-BC3532-6,,0,0,0,0,31.58
TL550-BC3533-6,,1,0,0,0,40.69
TL550-BC4020,,20,0,0,0,7.01
TL550-BC4032,,1,0,0,0,8.23
TL550-BC5010,,0,4,0,0,13.9
TL550-BC5011,,0,4,0,0,11.46
TL550-BC5011-6,,0,10,0,0,19.13
TL550-BC5012,,0,3,0,0,14.22
TL550-BC5012-2,,0,0,0,0,15.85
TL550-BC5012-6,,3,2,0,2,25.71
TL550-BC5012-6H,,0,0,0,0,36
TL550-BC5013,,0,0,0,0,21.43
TL550-BC5013-6,,0,0,0,2,29.52
TL550-BC8550,,0,24,0,0,0.85
TL550-BC8551,,1,3,0,0,1.06
TL550-BC8552,,0,0,0,0,1.56
TL550-BC8553,,0,0,0,0,1.35
TL550-BC8554,,0,5,0,0,1.58
TL550-BC8555,,0,61,0,0,1.44
TL550-BC8556,,0,0,0,0,1.33
TL550-BC8557,,0,0,0,0,1.54
TL550-EZ1011,,0,0,0,0,54.99
TL550-EZ1311,,0,0,0,0,19.57
TL550-EZ1321,,0,0,0,0,39.92
TL550-EZ1330,,0,7,0,0,8.68
TL550-EZ1510,,75,0,0,0,16.2
TL550-EZ1511,,0,10,0,0,19.17
TL550-EZ1512,,6,4,0,0,39.55
TL550-EZ1515,,0,0,0,0,28.19
TL550-EZ1521,,0,0,0,0,40.34
TL550-EZ1531,,100,1,0,0,19.73
TL550-EZ2510,,99,0,0,0,36.41
TL550-EZ2511,,5,6,0,0,30.04
TL550-EZ2512,,100,0,0,0,33.94
TL550-EZ2513,,100,0,0,0,50.52
TL550-EZ2531,,0,0,0,0,44.42
TL550-EZ3110,,1,0,0,0,32.11
TL550-EZ3112,,0,4,0,0,34.55
TL550-EZ3130,,93,0,0,0,35.48
TL550-EZ3131,,0,6,0,19,38.7
TL550-EZ3132,,0,1,0,19,36.07
TL550-EZ3133,,16,0,0,0,129.52
TL550-EZ3136,,0,2,0,0,62.32
TL550-EZ3511-6,,106,0,0,5,29.93
TL550-EZ3512,,0,1,0,0,11.98
TL550-EZ3513,,200,0,0,3,17.93
TL550-EZ3513-9,,0,0,0,0,97.27
TL550-EZ3515,,0,0,0,0,11.96
TL550-EZ3515-6,,0,2,0,0,46.53
TL550-EZ3519,,0,1,0,0,84.41
TL550-EZ3520,,0,0,0,2,12.1
TL550-EZ3521,,24,0,0,6,14.66
TL550-EZ3521-6,,82,10,0,0,45.62
TL550-EZ3522-6,,82,5,0,0,21.85
TL550-EZ3523,,500,7,0,3,35.25
TL550-EZ3525,,0,1,0,0,20.36
TL550-EZ3526,,0,0,0,0,17.31
TL550-EZ3530,,0,9,0,15,15.59
TL550-EZ3530-6,,88,0,0,0,42.75
TL550-EZ3531,,20,5,0,0,14.6
TL550-EZ3531-6,,7,1,0,2,26.51
TL550-EZ3531-8,,0,0,0,0,35.9
TL550-EZ3532,,248,10,0,19,14.16
TL550-EZ3532-6,,2,15,0,1,30.25
TL550-EZ3533,,161,10,0,3,22.44
TL550-EZ3533-6,,35,9,0,0,64.8
TL550-EZ3534,,748,0,0,0,13
TL550-EZ3535-6,,137,42,0,0,32.99
TL550-EZ3536,,187,10,0,23,15.58
TL550-EZ4010,,201,6,0,1,13.67
TL550-EZ4011,,0,0,0,1,14.65
TL550-EZ4012,,200,5,0,0,13.29
TL550-EZ4013,,63,15,0,1,29.46
TL550-EZ4016,,42,0,0,0,19.48
TL550-EZ4020,,299,13,0,0,16.94
TL550-EZ4030,,87,2,0,0,12.85
TL550-EZ4033,,0,0,0,0,23.72
TL550-EZ4034,,96,0,0,1,14.15
TL550-EZ4036,,142,0,0,1,19.96
TL550-EZ4038,,0,0,0,0,68.25
TL550-EZ4039,,0,0,0,0,73.09
TL550-EZ4417,,99,0,0,0,28.8
TL550-EZ5010,,7,24,0,0,16.15
TL550-EZ5010-2,,6,1,0,0,38.07
TL550-EZ5010-6,,8,14,0,0,29
TL550-EZ5011,,21,15,0,0,18.01
TL550-EZ5011-6,,7,7,0,0,34.62
TL550-EZ5012,,1,17,0,0,19.32
TL550-EZ5012-6,,25,0,0,3,32.71
TL550-EZ5012-6H,,46,35,0,19,23.89
TL550-EZ5012-8,,0,0,0,0,60.53
TL550-EZ5013-2,,0,9,0,0,34.95
TL550-EZ5013-6,,30,13,0,21,30.35
TL550-EZ5013-9,,0,0,0,1,73.41
TL550-EZ5013B-6,,0,0,0,0,63
TL550-EZ5032,,0,0,0,1,41.07
TL550-EZ5510,,0,0,0,0,63
TL550-EZ5511,,0,4,0,0,49.34
TL550-EZ5512,,3,0,0,0,71.82
TL550-EZ5513,,56,17,0,4,38.81
TL550-EZ7521,,0,0,0,0,23.53
TL550-EZ7523,,0,0,0,0,31.14
TL550-EZ7531,,195,0,0,0,39.15
TL550-EZ7531-SD,,127,4,0,0,42.11
TL550-EZ7532,,0,0,0,0,44.26
TL550-EZ7533,,162,4,0,0,40.37
TL550-EZ7533-SD,,1,0,0,0,39.38
TL550-EZ8500,,15,1,0,0,9.31
TL550-EZ8501,,124,0,0,0,12.25
TL550-EZ8502,,2,2,0,0,8.44
TL550-EZ8503,,2,0,0,1,24.95
TL550-EZ8516D,,0,0,0,0,18.77
TL550-EZ8522,,0,0,0,0,48.06
TL550-EZ8523,,0,0,0,0,25.1
TL550-EZ8550,,15,8,0,20,0.86
TL550-EZ8551,,30,180,0,48,0.57
TL550-EZ8552,,30,36,0,30,0.76
TL550-EZ8553,,272,40,0,16,0.83
TL550-EZ8554,,15,25,0,30,0.92
TL550-EZ8555,,15,109,0,80,0.94
TL550-EZ8556,,15,33,0,20,1.03
TL550-EZ8557,,17,72,0,150,1.11
TL550-EZ8558,,3,0,0,0,2.89
TL550-EZ8559,,0,0,0,0,2.21
TL550-EZ8560,,22,4,0,0,2.17
TL550-EZ8561,,15,0,0,0,2.5
TL550-EZ8565,,0,5,0,0,2.17
TL550-EZ8566,,0,10,0,0,5.29
TL550-EZ8575,,1,0,0,0,441.53
TL550-SB1511,,0,0,0,0,6.18
TL550-SB2530,,0,0,0,0,7.4
TL550-SB2531,,24,0,0,0,13.62
TL550-SB2532,,0,0,0,0,13.53
TL550-SB3510,,0,0,0,0,5.56
TL550-SB3511,,0,0,0,0,5.39
TL550-SB3512,,0,6,0,0,5.44
TL550-SB3514,,0,0,0,0,10.04
TL550-SB3516,,0,0,0,0,8.11
TL550-SB3520,,0,0,0,0,0
TL550-SB3522,,0,1,0,0,6.71
TL550-SB3530,,0,5,0,0,5.88
TL550-SB3530-8,,0,0,0,0,20.26
TL550-SB3531,,0,7,0,0,4.2
TL550-SB3531-6-8,,0,2,0,0,19.57
TL550-SB35316L,,0,4,0,0,28.98
TL550-SB3532,,0,1,0,0,6.03
TL550-SB3532-8,,0,2,0,0,23.65
TL550-SB3536-8,,0,2,0,0,47.88
TL550-SB4010,,0,8,0,8,5.3
TL550-SB4013,,0,0,0,0,8.43
TL550-SB4020,,0,0,0,0,5.95
TL550-SB4021,,0,0,0,0,6.7
TL550-SB4031,,0,0,0,0,9.22
TL550-SB4032,,0,0,0,0,7.91
TL550-SB4033,,0,0,0,0,13.88
TL550-SB4532-SD,,0,0,0,0,9.52
TL550-SB5010,,20,0,0,0,7.6
TL550-SB5011,,2,0,0,0,7.3
TL550-SB5011-2,,0,4,0,0,13.32
TL550-SB5012,,0,0,0,0,12.24
TL550-SB50126H,,0,0,0,0,25.28
TL550-SB5013,,0,0,0,0,12.99
TL550-SB5013-2,,0,0,0,0,16.4
TL550-SB5014,,0,0,0,0,16.82
TL550-SB5016,,0,0,0,0,8.68
TL550-SB7511-6,,0,0,0,0,16.62
TL550-SB7512-6,,0,2,0,0,10.67
TL550-SB7532-SD,,0,3,0,0,18.14
TL550-SR3510-6,,0,3,0,2,13.61
TL550-SR3511-6,,9,0,0,0,14.78
TL550-SR3512-6,,0,0,0,0,14.51
TL550-SR3513,,0,0,0,8,9.05
TL550-SR3530,,0,0,0,0,9.9
TL550-SR3531,,14,4,0,1,14.44
TL550-SR3531-6,,0,1,0,15,5.43
TL550-SR3532-6,,0,0,0,0,22.85
TL550-SR3533,,0,0,0,0,11.08
TL550-SR3536-6,,0,3,0,0,19.36
TL550-SR4010,,25,0,0,4,5.03
TL550-SR4011,,0,0,0,20,6.59
TL550-SR4012,,30,0,0,0,6.63
TL550-SR4031,,0,0,0,0,8.93
TL550-SR4036-6,,0,0,0,0,16.4
TL550-SR5010-6,,0,0,0,0,13.54
TL550-SR5011-6,,27,0,0,0,13.79
TL550-SR5012-6,,0,0,0,6,13.68
TL550-WA8540,,0,6,0,0,5.17
TL550-WA8541,,0,22,0,0,5.32
TL550-WA8542,,0,6,0,0,5.17
TL550-WA8543,,0,24,0,0,5.21
TL550-WS8544,,0,21,0,0,5.99
TL550-WS8545,,0,18,0,0,6.88
TL550-WS8546,,0,24,0,0,5.99
TL550-WS8547,,0,18,0,0,5.86
TL600-1052,,0,0,0,0,196.76
TL600-1250,,0,20,0,0,193.8
TL600-1251,,0,2,0,0,37.8
TL600-1252,,0,0,0,0,69.54
TL600-1253,,0,0,0,0,103.15
TL600-1258,,0,0,0,0,75.58
TL600-1350,,0,0,0,1,227.74
TL600-1350,,0,0,0,1,248.07
TL600-1350RD,,0,0,0,0,169.16
TL600-1351,,3,0,0,0,269.5
TL600-1353,,0,0,0,0,211.17
TL600-1354,,0,0,0,0,702.33
TL600-1355,,0,0,0,0,38.41
TL600-1356,,0,0,0,0,190.79
TL600-1357,,0,0,0,0,123.59
TL600-1359,,0,0,0,0,125.43
TL600-1361,,0,0,0,0,98.25
TL600-1363,,0,0,0,0,154.55
TL600-1425,,0,0,0,0,120.45
TL600-1450,,0,0,0,0,92.47
TL600-1452,,0,0,0,0,228.93
TL600-1453,,0,0,0,0,105.57
TL600-1453KY,,0,0,0,0,76.21
TL600-1454,,0,0,0,0,167.2
TL600-1454KY,,0,0,0,0,85.26
TL600-1456,,0,0,0,0,204.08
TL600-1457,,0,0,0,0,157.06
TL600-1550,,0,0,0,0,270.24
TL600-1551,,1,0,0,0,258.66
TL600-1553,,5,0,0,0,355
TL600-1553RD,,0,0,0,0,207
TL600-1555,,0,0,0,0,204.34
TL600-1556,,0,0,0,0,153.78
TL600-1557,,0,0,0,0,159.86
TL600-1557RD,,0,0,0,0,166.52
TL600-1558,,3,0,0,1,308.8
TL600-1558RD,,0,0,0,0,213.74
TL600-1650,,0,0,0,0,236.82
TL600-1651,,1,0,0,0,179.93
TL600-1652,,0,0,0,0,187.06
TL600-1652KY,,0,0,0,0,191.9
TL600-1654,,0,0,0,0,176.07
TL600-1654KY,,0,0,0,0,173.15
TL600-1655,,0,0,0,0,300.14
TL600-1655KY,,0,0,0,0,298.19
TL600-1656,,0,0,0,0,136.06
TL600-1657,,0,0,0,0,92.07
TL600-1658,,0,0,0,0,87.71
TL600-1658KY,,0,0,0,0,55.4
TL600-1659,,0,0,0,0,202.49
TL600-1659KY,,0,0,0,0,98.43
TL600-1661,,0,0,0,0,88.81
TL600-1662,,0,0,0,0,274.54
TL600-1663,,0,0,0,0,196.68
TL600-1663KY,,0,0,0,0,86.47
TL600-1665,,17,0,0,0,103.53
TL600-1670,,0,0,0,0,151.03
TL600-1850,,0,0,0,0,224.21
TL600-1850KY,,0,0,0,0,197.68
TL600-1851,,0,0,0,0,233.98
TL600-1852,,1,0,0,0,216.1
TL600-1853,,3,0,0,0,268.65
TL600-1853RD,,0,0,0,0,230.04
TL600-1856,,0,0,0,0,189.02
TL600-1856KY,,0,0,0,0,100.76
TL600-1858,,0,0,0,0,128.79
TL600-1859,,2,0,0,1,122.62
TL600-1859KY,,0,4,0,0,133.13
